,From,To,Connection
35149,627,9168,1
35150,627,9517,1
35151,1408,1369,1
35152,1408,2042,1
35153,1408,2649,1
35154,1408,3098,1
35155,1408,3236,1
35156,1408,4004,1
35157,1408,4887,1
35158,1408,5095,1
35159,1408,5140,1
35160,1408,7506,1
35161,1408,7976,1
35162,1408,9596,1
35163,2042,182,1
35164,2042,1408,1
35165,2042,3098,1
35166,2042,5416,1
35167,3098,1408,1
35169,3098,3052,1
35170,1970,307,1
35171,1970,341,1
35172,1970,1421,1
35173,1970,1455,1
35175,1970,2741,1
35176,1970,3176,1
35177,1970,3415,1
35178,1970,6908,1
35179,1970,6924,1
35180,1970,7104,1
35181,1970,9626,1
35182,8942,3283,1
35183,8942,4554,1
35185,8942,6337,1
35186,8942,7535,1
35187,8942,8601,1
35188,2893,965,1
35189,2893,2676,1
35190,2893,5318,1
35191,2893,7141,1
35192,2893,9817,1
35193,5318,2676,1
35194,5318,2893,1
35195,5318,7141,1
35199,3340,429,1
35200,3340,1620,1
35201,3340,5416,1
35202,3340,6610,1
35203,3340,9151,1
35204,6610,429,1
35206,247,2337,1
35207,247,8871,1
35208,8871,247,1
35209,8871,2337,1
35210,8871,9113,1
35211,1634,222,1
35212,1634,3237,1
35213,1634,4491,1
35214,1634,4956,1
35218,3156,6355,1
35220,1992,418,1
35221,1992,8876,1
35222,1992,8986,1
35223,1992,9352,1
35224,8986,1992,1
35225,8986,3863,1
35227,4034,5192,1
35228,5192,167,1
35231,8624,2583,1
35232,8624,3636,1
35233,8624,4576,1
35234,572,1503,1
35236,572,2109,1
35237,572,2419,1
35238,572,2698,1
35239,572,3386,1
35240,572,4331,1
35241,572,4561,1
35243,572,5074,1
35244,572,5113,1
35245,572,5909,1
35246,572,6447,1
35247,572,6967,1
35248,572,7604,1
35249,572,9351,1
35250,572,9501,1
35251,4561,572,1
35252,4561,2090,1
35253,4561,2332,1
35255,4561,9144,1
35257,32,713,1
35258,32,6233,1
35259,32,6982,1
35261,713,32,1
35262,713,6233,1
35263,713,6982,1
35271,5914,2284,1
35272,5914,7615,1
35273,5914,7638,1
35274,5914,8276,1
35279,4476,6136,1
35282,4023,516,1
35283,4023,3757,1
35284,4023,6591,1
35286,4023,7994,1
35287,4023,9024,1
35290,8386,2059,1
35292,292,933,1
35295,1394,2095,1
35296,1394,2663,1
35297,1394,6519,1
35298,1394,7121,1
35299,1394,8362,1
35300,1394,8513,1
35301,8362,511,1
35302,8362,1394,1
35303,8362,3109,1
35304,8362,6519,1
35305,8362,8528,1
35307,8017,8178,1
35308,8017,8268,1
35309,8268,2099,1
35310,8268,7955,1
35313,3154,4470,1
35315,1779,222,1
35316,1779,1778,1
35317,1779,3929,1
35318,1779,4956,1
35319,1779,5138,1
35320,1779,6136,1
35321,1779,6859,1
35322,1779,7090,1
35323,1779,7646,1
35324,4355,4386,1
35325,4355,7530,1
35326,4355,8591,1
35327,4355,9011,1
35328,4386,4355,1
35329,4386,5145,1
35330,4386,5961,1
35331,4386,7530,1
35332,4386,8591,1
35334,1661,732,1
35335,1661,5008,1
35336,1661,6912,1
35337,1661,8404,1
35340,3562,3337,1
35345,383,2094,1
35346,383,7724,1
35347,383,9306,1
35348,3826,4241,1
35352,8108,4872,1
35356,4005,3454,1
35357,4005,4748,1
35358,4005,4762,1
35359,3661,33,1
35360,3661,229,1
35361,3661,627,1
35362,3661,4782,1
35363,3661,6017,1
35364,3661,6112,1
35365,3661,7220,1
35366,3661,9517,1
35367,6763,2464,1
35370,1983,490,1
35371,1983,1133,1
35372,1983,1918,1
35373,1983,3294,1
35374,1983,3792,1
35375,1983,4753,1
35376,1983,4839,1
35377,1983,5296,1
35378,1983,6282,1
35379,1983,6953,1
35381,6157,2840,1
35382,6157,5538,1
35383,6157,6351,1
35385,1376,795,1
35386,1376,1076,1
35391,7564,984,1
35393,7564,3485,1
35394,7564,4547,1
35395,7564,6846,1
35396,7564,9151,1
35397,4720,7710,1
35398,4720,7955,1
35399,7710,4720,1
35400,7710,7955,1
35401,7955,2099,1
35402,7955,3578,1
35403,7955,4605,1
35407,4799,2167,1
35409,4799,4955,1
35410,4799,5407,1
35411,4799,5996,1
35412,4799,6895,1
35413,4799,7282,1
35416,4947,9811,1
35418,4759,1297,1
35419,4759,3614,1
35420,4759,3943,1
35421,4759,4195,1
35422,4759,4209,1
35423,4759,4211,1
35424,4759,4219,1
35425,4759,4498,1
35426,4759,4747,1
35427,4759,4753,1
35428,4759,5095,1
35429,4759,5603,1
35430,4759,5615,1
35431,4759,5841,1
35432,4759,6551,1
35433,4759,6552,1
35434,4759,6555,1
35435,4759,6645,1
35436,4759,7107,1
35437,4759,7201,1
35438,4759,7536,1
35439,4759,7665,1
35440,4759,7889,1
35441,4759,8151,1
35442,4759,8694,1
35444,4759,9640,1
35445,4759,9652,1
35446,4759,9653,1
35447,4759,9831,1
35448,3943,4747,1
35449,3943,4759,1
35450,3943,6551,1
35451,3943,6552,1
35452,3943,9640,1
35453,3943,9652,1
35454,9652,3837,1
35455,9652,3943,1
35456,9652,4209,1
35457,9652,4211,1
35458,9652,4747,1
35459,9652,4759,1
35460,9652,5603,1
35461,9652,6551,1
35462,9652,6552,1
35463,9652,9640,1
35464,9652,9653,1
35466,9640,4747,1
35467,9640,4759,1
35468,9640,6551,1
35469,9640,6552,1
35473,486,2471,1
35476,162,490,1
35477,162,3678,1
35478,162,5760,1
35480,162,6831,1
35482,162,8416,1
35483,162,9622,1
35487,9690,4842,1
35489,3687,3541,1
35490,3687,3877,1
35491,3687,8649,1
35492,3877,3541,1
35493,3877,3687,1
35494,3877,5376,1
35495,3877,8649,1
35496,3877,9663,1
35497,8649,3541,1
35503,525,6975,1
35504,525,9131,1
35506,6975,3966,1
35507,6975,4896,1
35509,6975,8072,1
35511,3349,918,1
35516,994,6159,1
35518,6159,2680,1
35519,6159,6273,1
35520,6159,7094,1
35522,9601,1418,1
35524,9601,5362,1
35526,9601,7120,1
35527,9601,9240,1
35528,4026,3097,1
35530,2445,268,1
35531,2445,287,1
35533,2445,4989,1
35534,2445,8430,1
35538,5340,1733,1
35540,5340,7529,1
35541,5340,7659,1
35542,5340,8548,1
35544,3134,9658,1
35549,8568,7826,1
35551,4583,2099,1
35552,4583,4592,1
35553,4583,4754,1
35554,4583,7887,1
35555,4583,7975,1
35556,4583,8806,1
35557,4583,8816,1
35558,4583,9213,1
35559,4583,9377,1
35562,5415,516,1
35564,5415,7440,1
35565,5415,8318,1
35566,7440,516,1
35567,7440,3549,1
35569,7440,7053,1
35570,7440,7948,1
35571,7440,8318,1
35572,7440,8525,1
35573,5859,776,1
35574,5859,1354,1
35575,5859,3234,1
35576,5859,3732,1
35577,5859,3822,1
35578,5859,4553,1
35579,5859,6258,1
35580,5859,6513,1
35581,5859,7125,1
35582,5859,7692,1
35583,5859,7777,1
35584,5859,7999,1
35585,5859,9437,1
35588,313,3747,1
35594,98,9001,1
35595,98,9639,1
35596,2927,171,1
35597,2927,1837,1
35598,2927,2792,1
35599,2927,5004,1
35600,2927,8284,1
35601,2927,8569,1
35602,2927,8758,1
35603,2927,8760,1
35604,5371,3730,1
35605,5371,7897,1
35609,6216,5378,1
35610,6216,5655,1
35611,6216,6332,1
35612,6216,9582,1
35613,5378,5655,1
35614,5378,6216,1
35615,5378,6332,1
35616,5378,9582,1
35621,1956,2793,1
35622,1956,7961,1
35624,2793,3835,1
35625,2793,4645,1
35626,2793,4671,1
35627,2793,7816,1
35629,2793,9094,1
35630,2793,9402,1
35631,2793,9416,1
35632,5697,1247,1
35633,5697,6691,1
35634,5697,9239,1
35635,6691,1247,1
35636,6691,5697,1
35637,6691,9239,1
35638,9239,386,1
35639,9239,543,1
35640,9239,598,1
35641,9239,659,1
35642,9239,1247,1
35643,9239,3456,1
35644,9239,4867,1
35646,9239,5698,1
35648,9239,6693,1
35649,9239,7855,1
35650,9239,8293,1
35651,4048,2224,1
35653,4048,5213,1
35654,4048,6504,1
35655,4048,7285,1
35656,4048,9493,1
35658,7116,3038,1
35660,6598,1434,1
35661,6598,8936,1
35662,8936,1434,1
35663,8936,6598,1
35666,2187,2256,1
35667,2187,4671,1
35668,2187,4833,1
35669,2187,7017,1
35670,2187,7173,1
35671,2187,7718,1
35675,5376,3282,1
35677,5376,6320,1
35678,5376,7542,1
35679,5376,8661,1
35681,3431,2582,1
35682,3431,8603,1
35683,8603,2582,1
35685,8603,3951,1
35686,8603,6306,1
35687,5317,3741,1
35688,5317,4250,1
35689,5317,6187,1
35690,5317,7536,1
35691,5317,7543,1
35692,5317,8509,1
35693,4250,3655,1
35695,4250,5980,1
35696,4250,6449,1
35697,4250,7670,1
35698,4506,2176,1
35699,4506,7109,1
35700,4506,7846,1
35701,4506,8286,1
35703,7109,2325,1
35704,7109,3739,1
35706,7109,4661,1
35707,7109,4778,1
35708,7109,5778,1
35709,7109,6845,1
35710,7109,7846,1
35712,7109,9766,1
35714,9021,6189,1
35715,9021,9286,1
35718,185,4607,1
35719,185,6715,1
35720,9484,375,1
35721,9484,644,1
35722,9484,2046,1
35723,9484,2270,1
35724,9484,2767,1
35725,9484,4487,1
35726,9484,4837,1
35727,30,1012,1
35730,7178,2556,1
35731,2556,1834,1
35733,2556,7791,1
35736,6671,7432,1
35737,6671,8806,1
35738,6671,8913,1
35740,8913,7432,1
35743,6607,509,1
35744,6607,6144,1
35745,6607,6145,1
35746,6607,6781,1
35747,6607,7895,1
35748,6607,9391,1
35749,2398,454,1
35750,2398,1160,1
35751,2398,2028,1
35752,2398,3693,1
35753,2398,4078,1
35754,2398,4708,1
35755,2398,5250,1
35756,2398,5451,1
35757,2398,7360,1
35758,2398,7420,1
35759,2398,9076,1
35760,7420,454,1
35761,7420,2398,1
35762,7420,4708,1
35766,1087,4276,1
35770,897,1010,1
35771,897,1307,1
35772,897,5689,1
35773,897,6890,1
35774,897,7198,1
35775,897,9730,1
35776,9730,897,1
35777,9730,1010,1
35778,9730,5418,1
35779,9730,5689,1
35780,9730,6890,1
35781,5344,456,1
35782,5344,1421,1
35783,5344,2340,1
35784,5344,5781,1
35785,5344,6800,1
35786,5344,9781,1
35787,6800,456,1
35788,6800,5344,1
35790,4372,4096,1
35793,9310,884,1
35794,9310,3807,1
35796,9310,6540,1
35797,9310,6839,1
35798,9310,7709,1
35800,2646,806,1
35801,2646,1837,1
35803,2646,2512,1
35804,2646,3757,1
35805,2646,4807,1
35806,2646,4869,1
35808,2646,8466,1
35813,2606,4556,1
35814,2606,5981,1
35815,2606,6324,1
35816,2606,6355,1
35818,6212,537,1
35819,6212,5122,1
35820,5122,1262,1
35821,5122,4885,1
35822,5122,5810,1
35824,8366,1063,1
35825,8366,3806,1
35826,3792,1983,1
35827,3792,4472,1
35828,3792,4788,1
35829,3792,7882,1
35830,3792,8359,1
35831,4472,3792,1
35832,4472,7882,1
35837,3272,5651,1
35838,3272,6450,1
35839,3272,9613,1
35840,5651,3272,1
35841,5651,6401,1
35842,5651,6450,1
35843,5651,9613,1
35844,5651,9769,1
35846,6450,5651,1
35848,7388,2443,1
35849,7388,4140,1
35851,7388,7903,1
35852,7388,8214,1
35853,5870,511,1
35854,5870,4634,1
35855,5870,7886,1
35856,5870,8363,1
35857,8363,511,1
35858,8363,4634,1
35859,8363,5870,1
35860,8363,7886,1
35861,7886,511,1
35862,7886,4634,1
35863,7886,5870,1
35864,7886,8363,1
35865,511,4634,1
35866,511,5870,1
35867,511,6519,1
35868,511,7886,1
35869,511,8362,1
35870,511,8363,1
35871,511,8528,1
35876,6403,3549,1
35878,8916,875,1
35879,8916,1859,1
35880,8916,3022,1
35881,8916,3108,1
35882,8916,3207,1
35883,8916,3935,1
35884,8916,4547,1
35885,8916,4969,1
35886,8916,5335,1
35887,8916,6960,1
35888,8916,7946,1
35889,8916,8917,1
35891,1645,28,1
35892,1645,1621,1
35893,1645,1722,1
35894,1645,3130,1
35895,1645,3366,1
35896,1645,6530,1
35897,1645,6714,1
35899,1797,1906,1
35900,1797,3130,1
35901,1797,3324,1
35902,1797,5174,1
35903,1797,5615,1
35904,1797,6260,1
35905,1797,9080,1
35906,1797,9287,1
35909,4474,3362,1
35910,4474,4923,1
35911,4474,8911,1
35915,8249,6160,1
35916,8249,6273,1
35917,8249,7376,1
35918,8249,8815,1
35919,2348,3752,1
35920,2348,3753,1
35921,2348,4849,1
35922,2348,5998,1
35923,3555,1418,1
35924,3555,4886,1
35925,4886,12,1
35928,4886,4133,1
35930,4886,6031,1
35931,4886,6032,1
35932,4886,6851,1
35933,4886,8464,1
35937,584,2722,1
35938,584,3095,1
35940,2054,3511,1
35941,2054,4659,1
35942,2054,7151,1
35944,3511,4659,1
35946,914,3819,1
35947,914,4767,1
35948,914,7044,1
35950,7044,7186,1
35951,5895,1205,1
35952,5895,2295,1
35953,5895,2343,1
35954,5895,2640,1
35955,5895,2721,1
35956,5895,3000,1
35957,5895,3983,1
35958,5895,4233,1
35959,5895,4768,1
35960,5895,5025,1
35961,5895,5736,1
35962,5895,8333,1
35963,5895,9249,1
35964,5895,9309,1
35965,5895,9414,1
35968,1314,167,1
35969,1314,1229,1
35970,1314,6657,1
35971,1314,6972,1
35972,1314,7397,1
35973,1314,8269,1
35974,1314,9203,1
35978,7017,2187,1
35979,7017,2951,1
35980,7017,3790,1
35981,7017,4671,1
35982,7017,7173,1
35983,7017,7718,1
35984,7017,9371,1
35985,6049,1927,1
35986,6049,2992,1
35987,6049,4002,1
35989,6049,7462,1
35990,6049,8435,1
35991,6049,9324,1
35992,207,2682,1
35994,312,4254,1
35995,312,5605,1
35996,312,6335,1
35998,2089,7987,1
35999,2089,9478,1
36002,5150,2875,1
36003,5150,5149,1
36004,5150,7308,1
36005,5150,8121,1
36006,7032,2680,1
36008,78,43,1
36009,78,2900,1
36010,78,2994,1
36011,78,3512,1
36012,78,4033,1
36013,78,4277,1
36014,78,5048,1
36015,78,5573,1
36016,78,5615,1
36017,78,6555,1
36018,78,6914,1
36019,78,7844,1
36020,78,8476,1
36021,78,8859,1
36022,78,9076,1
36023,6914,78,1
36024,6914,2800,1
36025,6914,6555,1
36029,1773,4562,1
36032,2332,1522,1
36034,2332,4723,1
36035,2332,4871,1
36036,2332,7878,1
36037,2332,8685,1
36038,2332,9144,1
36040,8426,859,1
36041,8426,5205,1
36042,8426,5473,1
36043,8426,8320,1
36044,8426,9482,1
36046,2,102,1
36047,2,464,1
36048,2,724,1
36049,2,903,1
36050,2,6038,1
36051,2,7934,1
36053,2,9358,1
36054,2,9416,1
36055,9557,348,1
36056,9557,5739,1
36057,9557,6569,1
36058,9557,7479,1
36059,9557,7987,1
36060,9557,9785,1
36061,7711,8090,1
36062,7711,8290,1
36063,7711,8411,1
36064,7711,8881,1
36065,7711,9173,1
36066,7711,9451,1
36067,3986,8240,1
36068,3986,8617,1
36071,3377,4697,1
36072,3377,6589,1
36073,3377,8672,1
36078,7628,255,1
36079,7628,627,1
36080,7628,3341,1
36081,7628,5216,1
36082,7628,5512,1
36083,7628,6082,1
36084,7628,6210,1
36085,7628,8714,1
36087,946,999,1
36088,946,1057,1
36089,946,3982,1
36090,999,946,1
36094,9263,325,1
36095,9263,1055,1
36096,9263,5560,1
36097,9263,8356,1
36098,9263,8476,1
36099,9263,9240,1
36100,9263,9264,1
36101,8552,5149,1
36102,8552,6930,1
36103,8552,8553,1
36107,5576,8114,1
36108,5576,8121,1
36109,5576,9105,1
36110,8114,5576,1
36111,8114,8121,1
36112,8114,9105,1
36116,2325,5778,1
36117,2325,7109,1
36118,2325,7846,1
36121,1580,520,1
36122,1580,3316,1
36123,1580,7405,1
36127,8297,1741,1
36128,8297,1942,1
36129,8297,2339,1
36130,8297,4845,1
36131,8297,4848,1
36132,8297,5040,1
36133,8297,6776,1
36134,8297,9325,1
36135,8297,9526,1
36136,3390,1934,1
36137,3390,8413,1
36138,3390,9208,1
36139,3390,9352,1
36140,9208,1934,1
36141,9208,3390,1
36142,9208,8413,1
36143,9208,9352,1
36145,2095,2663,1
36147,2095,7121,1
36149,4033,78,1
36150,4033,341,1
36151,4033,478,1
36152,4033,728,1
36153,4033,1095,1
36154,4033,1364,1
36155,4033,1549,1
36156,4033,1903,1
36157,4033,1952,1
36158,4033,2339,1
36159,4033,2518,1
36160,4033,3065,1
36161,4033,3207,1
36162,4033,3323,1
36163,4033,3512,1
36164,4033,4011,1
36165,4033,4076,1
36166,4033,4321,1
36168,4033,4517,1
36169,4033,5048,1
36170,4033,5573,1
36171,4033,5812,1
36172,4033,6051,1
36173,4033,7104,1
36174,4033,8224,1
36175,4033,8859,1
36176,4033,9050,1
36178,5644,2463,1
36179,5644,6631,1
36180,5644,8827,1
36181,5644,9478,1
36182,6631,2463,1
36185,6631,5644,1
36186,6631,6404,1
36188,6631,8827,1
36189,6631,9478,1
36192,7587,615,1
36193,7587,1056,1
36194,7587,3419,1
36196,7587,6082,1
36198,7587,7702,1
36202,7775,2442,1
36204,7775,6404,1
36207,3297,4818,1
36212,2209,1364,1
36213,2209,1695,1
36214,2209,2518,1
36215,2209,3027,1
36216,2209,3207,1
36217,2209,3481,1
36218,2209,3866,1
36219,2209,4179,1
36220,2209,4485,1
36221,2209,6001,1
36222,2209,6924,1
36223,2209,7104,1
36224,2209,7953,1
36225,2209,8058,1
36226,2209,8189,1
36227,2209,8733,1
36228,4712,1672,1
36229,4712,5008,1
36230,4712,6912,1
36231,4712,8404,1
36232,4712,8890,1
36233,1037,1,1
36234,1037,1150,1
36235,1037,2817,1
36236,1037,2883,1
36237,1037,3553,1
36240,1037,5366,1
36241,1037,5601,1
36242,1037,5757,1
36243,1037,6095,1
36244,1037,6148,1
36245,1037,6217,1
36246,1037,6277,1
36247,1037,6293,1
36248,1037,6429,1
36249,1037,6752,1
36250,1037,6820,1
36251,1037,6841,1
36252,1037,8273,1
36253,1037,9458,1
36254,1037,9671,1
36256,2165,1836,1
36257,2165,5421,1
36258,5421,1625,1
36261,5421,3819,1
36262,5421,8939,1
36264,3868,7846,1
36268,1061,728,1
36269,1061,746,1
36271,1061,3130,1
36272,1061,3207,1
36273,1061,3693,1
36275,1061,7093,1
36276,1061,8456,1
36277,1061,8539,1
36278,1061,8883,1
36279,2064,5163,1
36282,4531,679,1
36283,4531,2667,1
36284,4531,4787,1
36285,4531,6810,1
36287,8300,94,1
36288,8300,8753,1
36290,392,1830,1
36292,489,605,1
36294,489,7962,1
36296,7962,489,1
36297,7962,605,1
36301,9847,5936,1
36302,9847,6948,1
36303,5936,6948,1
36304,5936,9847,1
36307,5768,981,1
36310,766,1606,1
36311,766,3175,1
36312,766,3503,1
36313,766,5200,1
36314,766,9074,1
36315,766,9266,1
36316,5200,766,1
36317,5200,1606,1
36318,5200,3175,1
36319,5200,3503,1
36320,5200,9074,1
36321,5200,9266,1
36322,1606,766,1
36323,1606,3175,1
36324,1606,3503,1
36325,1606,5200,1
36326,1606,9074,1
36327,1606,9266,1
36328,3503,766,1
36329,3503,1606,1
36330,3503,3175,1
36331,3503,5200,1
36332,3503,9074,1
36333,3503,9266,1
36341,117,674,1
36342,117,8024,1
36345,4811,3825,1
36346,4811,4193,1
36347,4811,6601,1
36348,4811,6661,1
36349,4811,6879,1
36350,4811,6985,1
36351,4811,8309,1
36352,4811,8376,1
36353,2872,512,1
36354,2872,1617,1
36355,2872,1887,1
36356,2872,3356,1
36357,2872,3474,1
36358,2872,4064,1
36359,2872,5264,1
36360,2872,5304,1
36361,2872,8699,1
36362,2872,8891,1
36365,3833,222,1
36366,3833,230,1
36367,3833,3627,1
36368,3833,4092,1
36369,3833,9339,1
36370,3833,9667,1
36371,9667,222,1
36372,9667,230,1
36375,9667,4092,1
36379,7987,9557,1
36381,6846,984,1
36382,6846,3485,1
36383,6846,4547,1
36384,6846,7564,1
36386,6846,9151,1
36387,714,1351,1
36388,714,2913,1
36389,714,4313,1
36390,714,4341,1
36391,714,5416,1
36392,714,6692,1
36393,714,8687,1
36394,714,9678,1
36396,6045,781,1
36397,6045,6721,1
36398,8282,5601,1
36399,8282,6094,1
36400,3572,1012,1
36401,3572,9598,1
36402,3572,9784,1
36403,9598,1012,1
36404,9598,3572,1
36405,9598,9784,1
36406,9784,1012,1
36408,9784,4851,1
36410,9784,6789,1
36412,9784,9785,1
36414,8619,4373,1
36416,1301,281,1
36417,1301,402,1
36418,1301,2960,1
36419,1301,3066,1
36420,1301,4614,1
36421,1301,5119,1
36422,1301,6016,1
36423,1301,6629,1
36424,1301,6856,1
36425,1301,7319,1
36428,4979,5757,1
36429,4979,6527,1
36430,4979,8553,1
36431,372,1364,1
36432,372,2181,1
36434,3905,1168,1
36435,3905,3103,1
36436,3905,4921,1
36437,3905,9325,1
36438,3905,9526,1
36439,3905,9544,1
36440,1168,3103,1
36441,1168,3905,1
36442,1168,9325,1
36443,1168,9526,1
36444,9325,129,1
36445,9325,984,1
36447,9325,3103,1
36448,9325,3563,1
36449,9325,3857,1
36451,9325,4748,1
36452,9325,4856,1
36453,9325,4921,1
36454,9325,5040,1
36455,9325,8297,1
36456,9325,9151,1
36457,9325,9526,1
36458,9325,9544,1
36459,9325,9673,1
36460,9325,9801,1
36461,2280,2756,1
36462,2280,4713,1
36465,663,1511,1
36467,663,2361,1
36468,663,3341,1
36470,2249,3725,1
36471,2249,5381,1
36472,2249,5899,1
36476,2644,7864,1
36479,4593,4022,1
36480,4593,6415,1
36481,4593,8817,1
36482,4593,9252,1
36483,9252,4593,1
36486,1423,9777,1
36487,657,142,1
36488,657,2328,1
36489,657,2543,1
36490,657,3062,1
36491,657,6289,1
36492,657,8472,1
36493,657,9062,1
36494,2571,3183,1
36495,2571,9804,1
36496,4467,3065,1
36497,4467,3268,1
36499,6521,751,1
36500,6521,1999,1
36501,6521,3866,1
36502,6521,6458,1
36503,6521,6463,1
36504,6521,6555,1
36506,6521,9076,1
36508,7999,179,1
36511,7999,573,1
36512,7999,908,1
36513,7999,1351,1
36515,7999,1775,1
36516,7999,1781,1
36517,7999,1853,1
36518,7999,3199,1
36519,7999,4625,1
36520,7999,5416,1
36521,7999,5564,1
36522,7999,5859,1
36523,7999,6463,1
36524,7999,6894,1
36525,7999,6953,1
36526,7999,6959,1
36527,7999,7215,1
36529,7999,7772,1
36531,7999,8841,1
36532,7999,8978,1
36533,7999,9131,1
36535,5976,1381,1
36536,5976,3442,1
36537,5976,4321,1
36538,5976,5612,1
36539,5976,6209,1
36540,5976,6335,1
36541,5976,7656,1
36542,5976,8724,1
36543,5976,9573,1
36544,2688,3107,1
36545,2688,3108,1
36546,3108,2204,1
36548,3108,2966,1
36549,3108,3107,1
36550,3108,3775,1
36551,3108,4237,1
36552,3108,6458,1
36554,3108,6895,1
36555,3108,7093,1
36556,3108,8916,1
36557,3055,689,1
36558,3055,2764,1
36560,2094,383,1
36563,2248,732,1
36564,2248,3171,1
36565,2248,3592,1
36566,2248,3811,1
36567,2248,5003,1
36568,2248,6514,1
36569,2248,7367,1
36570,2248,7704,1
36571,2248,8885,1
36572,2248,9489,1
36573,2248,9713,1
36574,7704,651,1
36575,7704,732,1
36576,7704,739,1
36577,7704,2248,1
36578,7704,3171,1
36579,7704,3592,1
36580,7704,3811,1
36582,7704,4772,1
36583,7704,5003,1
36584,7704,6514,1
36585,7704,6530,1
36586,7704,7367,1
36587,7704,8525,1
36588,4555,2138,1
36589,4555,2574,1
36590,4555,3285,1
36591,4555,3287,1
36592,4555,5375,1
36593,4555,8650,1
36594,8650,300,1
36595,8650,2697,1
36596,8650,2732,1
36598,8650,3423,1
36599,8650,3720,1
36600,8650,4530,1
36601,8650,4555,1
36602,8650,4896,1
36603,8650,5728,1
36604,8650,5983,1
36605,8650,6997,1
36606,8650,7656,1
36607,8650,7668,1
36608,8650,9579,1
36609,1582,2390,1
36610,1582,2895,1
36613,6990,4436,1
36614,6990,4859,1
36615,6990,5841,1
36616,6990,5876,1
36617,6990,9327,1
36618,6990,9785,1
36619,6990,9810,1
36620,6990,9831,1
36621,5689,707,1
36623,5689,1010,1
36624,5689,2916,1
36625,5689,4624,1
36626,5689,6890,1
36628,928,950,1
36629,928,2301,1
36631,4400,4148,1
36632,4400,6100,1
36633,4400,6587,1
36634,4400,7613,1
36635,4400,9201,1
36636,7613,34,1
36637,7613,2379,1
36638,7613,4148,1
36639,7613,4215,1
36640,7613,4400,1
36641,7613,5897,1
36642,7613,6100,1
36643,7613,8609,1
36644,7613,9201,1
36646,4148,1947,1
36647,4148,3341,1
36648,4148,4215,1
36649,4148,4400,1
36650,4148,6100,1
36651,4148,6823,1
36652,4148,7079,1
36653,4148,7229,1
36654,4148,7613,1
36655,4148,7920,1
36657,4148,9201,1
36660,7123,1769,1
36661,7123,3300,1
36662,7123,3787,1
36663,7123,7206,1
36664,7123,8582,1
36667,9614,6322,1
36668,9614,6355,1
36671,1452,4435,1
36672,1452,8033,1
36675,9775,2057,1
36676,9775,2561,1
36677,9775,3189,1
36679,8534,1451,1
36680,8534,2850,1
36681,9801,3563,1
36682,9801,9325,1
36683,9801,9526,1
36684,3563,9325,1
36686,3563,9782,1
36688,5007,1887,1
36689,5007,2080,1
36690,5007,3013,1
36691,5007,4754,1
36693,4310,1133,1
36694,4310,2703,1
36695,4310,3022,1
36696,4310,3975,1
36697,4310,5197,1
36698,4310,6486,1
36699,4310,7024,1
36700,4310,7300,1
36701,4310,8109,1
36702,4310,8281,1
36703,4310,9743,1
36707,4398,8417,1
36708,4398,9711,1
36712,7476,325,1
36713,7476,678,1
36714,7476,2649,1
36715,7476,3759,1
36716,7476,4420,1
36717,7476,5468,1
36718,7476,9264,1
36719,5329,1738,1
36720,5329,6036,1
36721,5329,7163,1
36722,5329,8473,1
36723,5329,9259,1
36724,6036,1738,1
36725,6036,5329,1
36726,6036,7163,1
36727,6036,8473,1
36728,6036,9259,1
36729,9259,280,1
36730,9259,1738,1
36731,9259,2167,1
36732,9259,5329,1
36733,9259,5407,1
36734,9259,5996,1
36735,9259,6036,1
36736,9259,7163,1
36737,9259,8473,1
36738,7412,3970,1
36740,8745,118,1
36741,8745,1583,1
36742,8745,1885,1
36743,8745,5720,1
36750,7469,1617,1
36751,7469,1688,1
36752,7469,1691,1
36753,7469,5616,1
36754,7469,6217,1
36755,7469,6273,1
36756,7469,6293,1
36757,7469,6478,1
36758,7469,7025,1
36759,7469,7380,1
36760,7469,8234,1
36761,7469,9282,1
36763,9849,2002,1
36764,9849,2102,1
36765,9849,2649,1
36766,9849,9846,1
36767,5542,7177,1
36768,7177,783,1
36769,7177,4402,1
36771,7177,5758,1
